Time (s),X,Y,Z,Direction
59.90399999999695,-17.639999999999976,-17.549999999999976,1.27,Up
59.935999999996945,-17.639999999999976,-17.459999999999976,1.27,Up
59.96799999999694,-17.639999999999976,-17.369999999999976,1.27,Up
59.99999999999694,-17.639999999999976,-17.279999999999976,1.27,Up
60.031999999996934,-17.639999999999976,-17.189999999999976,1.27,Up
60.06399999999693,-17.639999999999976,-17.099999999999977,1.27,Up
60.09599999999693,-17.639999999999976,-17.009999999999977,1.27,Up
60.12799999999692,-17.639999999999976,-16.919999999999977,1.27,Up
60.15999999999692,-17.639999999999976,-16.829999999999977,1.27,Up
60.191999999996916,-17.639999999999976,-16.739999999999977,1.27,Up
60.22399999999691,-17.639999999999976,-16.649999999999977,1.27,Up
60.25599999999691,-17.639999999999976,-16.559999999999977,1.27,Up
60.287999999996906,-17.639999999999976,-16.469999999999978,1.27,Up
60.3199999999969,-17.639999999999976,-16.379999999999978,1.27,Up
60.3519999999969,-17.639999999999976,-16.289999999999978,1.27,Up
60.383999999996895,-17.639999999999976,-16.199999999999978,1.27,Up
60.41599999999689,-17.639999999999976,-16.109999999999978,1.27,Up
60.44799999999689,-17.639999999999976,-16.01999999999998,1.27,Up
60.479999999996885,-17.639999999999976,-15.929999999999978,1.27,Up
60.51199999999688,-17.639999999999976,-15.839999999999979,1.27,Up
60.54399999999688,-17.639999999999976,-15.749999999999979,1.27,Up
60.575999999996874,-17.639999999999976,-15.659999999999979,1.27,Up
60.60799999999687,-17.639999999999976,-15.569999999999979,1.27,Up
60.63999999999687,-17.639999999999976,-15.479999999999979,1.27,Up
60.67199999999686,-17.639999999999976,-15.38999999999998,1.27,Up
60.70399999999686,-17.639999999999976,-15.29999999999998,1.27,Up
60.73599999999686,-17.639999999999976,-15.20999999999998,1.27,Up
60.76799999999685,-17.639999999999976,-15.11999999999998,1.27,Up
60.79999999999685,-17.639999999999976,-15.02999999999998,1.27,Up
60.831999999996846,-17.639999999999976,-14.93999999999998,1.27,Up
60.86399999999684,-17.639999999999976,-14.84999999999998,1.27,Up
60.89599999999684,-17.639999999999976,-14.75999999999998,1.27,Up
60.927999999996835,-17.639999999999976,-14.66999999999998,1.27,Up
60.95999999999683,-17.639999999999976,-14.57999999999998,1.27,Up
60.99199999999683,-17.639999999999976,-14.48999999999998,1.27,Up
61.023999999996825,-17.639999999999976,-14.39999999999998,1.27,Up
61.05599999999682,-17.639999999999976,-14.309999999999981,1.27,Up
61.08799999999682,-17.639999999999976,-14.219999999999981,1.27,Up
61.119999999996814,-17.639999999999976,-14.129999999999981,1.27,Up
61.15199999999681,-17.639999999999976,-14.039999999999981,1.27,Up
61.18399999999681,-17.639999999999976,-13.949999999999982,1.27,Up
61.215999999996804,-17.639999999999976,-13.859999999999982,1.27,Up
61.2479999999968,-17.729999999999976,-13.859999999999982,1.27,Left
61.2799999999968,-17.819999999999975,-13.859999999999982,1.27,Left
61.31199999999679,-17.909999999999975,-13.859999999999982,1.27,Left
61.34399999999679,-17.999999999999975,-13.859999999999982,1.27,Left
61.375999999996786,-18.089999999999975,-13.859999999999982,1.27,Left
61.40799999999678,-18.179999999999975,-13.859999999999982,1.27,Left
61.43999999999678,-18.269999999999975,-13.859999999999982,1.27,Left
61.471999999996775,-18.359999999999975,-13.859999999999982,1.27,Left
61.50399999999677,-18.449999999999974,-13.859999999999982,1.27,Left
61.53599999999677,-18.539999999999974,-13.859999999999982,1.27,Left
61.567999999996765,-18.629999999999974,-13.859999999999982,1.27,Left
61.59999999999676,-18.719999999999974,-13.859999999999982,1.27,Left
61.63199999999676,-18.809999999999974,-13.859999999999982,1.27,Left
61.663999999996754,-18.899999999999974,-13.859999999999982,1.27,Left
61.69599999999675,-18.989999999999974,-13.859999999999982,1.27,Left
61.72799999999675,-19.079999999999973,-13.859999999999982,1.27,Left
61.759999999996744,-19.169999999999973,-13.859999999999982,1.27,Left
61.79199999999674,-19.259999999999973,-13.859999999999982,1.27,Left
61.82399999999674,-19.349999999999973,-13.859999999999982,1.27,Left
61.85599999999673,-19.439999999999973,-13.859999999999982,1.27,Left
61.88799999999673,-19.529999999999973,-13.859999999999982,1.27,Left
61.919999999996726,-19.619999999999973,-13.859999999999982,1.27,Left
61.95199999999672,-19.709999999999972,-13.859999999999982,1.27,Left
61.98399999999672,-19.799999999999972,-13.859999999999982,1.27,Left
62.015999999996716,-19.889999999999972,-13.859999999999982,1.27,Left
62.04799999999671,-19.979999999999972,-13.859999999999982,1.27,Left
62.07999999999671,-20.069999999999972,-13.859999999999982,1.27,Left
62.111999999996705,-20.15999999999997,-13.859999999999982,1.27,Left
62.1439999999967,-20.24999999999997,-13.859999999999982,1.27,Left
62.1759999999967,-20.33999999999997,-13.859999999999982,1.27,Left
62.207999999996694,-20.42999999999997,-13.859999999999982,1.27,Left
62.23999999999669,-20.51999999999997,-13.859999999999982,1.27,Left
62.27199999999669,-20.60999999999997,-13.859999999999982,1.27,Left
62.303999999996684,-20.69999999999997,-13.859999999999982,1.27,Left
62.33599999999668,-20.78999999999997,-13.859999999999982,1.27,Left
62.36799999999668,-20.87999999999997,-13.859999999999982,1.27,Left
62.39999999999667,-20.96999999999997,-13.859999999999982,1.27,Left
62.43199999999667,-21.05999999999997,-13.859999999999982,1.27,Left
62.463999999996666,-21.14999999999997,-13.859999999999982,1.27,Left
62.49599999999666,-21.23999999999997,-13.859999999999982,1.27,Left
62.52799999999666,-21.32999999999997,-13.859999999999982,1.27,Left
62.559999999996656,-21.32999999999997,-13.859999999999982,1.27,Stationary
62.59199999999665,-21.32999999999997,-13.859999999999982,1.27,Stationary
62.62399999999665,-21.32999999999997,-13.859999999999982,1.27,Stationary
62.655999999996645,-21.32999999999997,-13.859999999999982,1.27,Stationary
62.68799999999664,-21.32999999999997,-13.859999999999982,1.27,Stationary
62.71999999999664,-21.32999999999997,-13.859999999999982,1.27,Stationary
62.751999999996634,-21.32999999999997,-13.949999999999982,1.27,Down
62.78399999999663,-21.32999999999997,-14.039999999999981,1.27,Down
62.81599999999663,-21.32999999999997,-14.129999999999981,1.27,Down
62.847999999996624,-21.32999999999997,-14.219999999999981,1.27,Down
62.87999999999662,-21.32999999999997,-14.309999999999981,1.27,Down
62.91199999999662,-21.32999999999997,-14.39999999999998,1.27,Down
62.94399999999661,-21.32999999999997,-14.48999999999998,1.27,Down
62.97599999999661,-21.32999999999997,-14.57999999999998,1.27,Down
63.007999999996606,-21.32999999999997,-14.66999999999998,1.27,Down
63.0399999999966,-21.32999999999997,-14.75999999999998,1.27,Down
63.0719999999966,-21.32999999999997,-14.84999999999998,1.27,Down
63.103999999996596,-21.32999999999997,-14.93999999999998,1.27,Down
63.13599999999659,-21.32999999999997,-15.02999999999998,1.27,Down
63.16799999999659,-21.32999999999997,-15.11999999999998,1.27,Down
63.199999999996585,-21.32999999999997,-15.20999999999998,1.27,Down
63.23199999999658,-21.32999999999997,-15.29999999999998,1.27,Down
63.26399999999658,-21.32999999999997,-15.38999999999998,1.27,Down
63.295999999996575,-21.32999999999997,-15.479999999999979,1.27,Down
63.32799999999657,-21.32999999999997,-15.569999999999979,1.27,Down
63.35999999999657,-21.32999999999997,-15.479999999999979,1.27,Up
63.391999999996564,-21.32999999999997,-15.38999999999998,1.27,Up
63.42399999999656,-21.32999999999997,-15.29999999999998,1.27,Up
63.45599999999656,-21.32999999999997,-15.20999999999998,1.27,Up
63.48799999999655,-21.32999999999997,-15.11999999999998,1.27,Up
63.51999999999655,-21.32999999999997,-15.02999999999998,1.27,Up
63.551999999996546,-21.32999999999997,-14.93999999999998,1.27,Up
63.58399999999654,-21.32999999999997,-14.84999999999998,1.27,Up
63.61599999999654,-21.32999999999997,-14.75999999999998,1.27,Up
63.647999999996536,-21.32999999999997,-14.66999999999998,1.27,Up
63.67999999999653,-21.32999999999997,-14.57999999999998,1.27,Up
63.71199999999653,-21.32999999999997,-14.48999999999998,1.27,Up
63.743999999996525,-21.32999999999997,-14.39999999999998,1.27,Up
63.77599999999652,-21.32999999999997,-14.309999999999981,1.27,Up
63.80799999999652,-21.32999999999997,-14.219999999999981,1.27,Up
63.839999999996515,-21.32999999999997,-14.129999999999981,1.27,Up
63.87199999999651,-21.32999999999997,-14.039999999999981,1.27,Up
63.90399999999651,-21.32999999999997,-13.949999999999982,1.27,Up
63.935999999996504,-21.32999999999997,-13.859999999999982,1.27,Up
63.9679999999965,-21.32999999999997,-13.769999999999982,1.27,Up
63.9999999999965,-21.32999999999997,-13.679999999999982,1.27,Up
64.0319999999965,-21.32999999999997,-13.589999999999982,1.27,Up
64.0639999999965,-21.32999999999997,-13.499999999999982,1.27,Up
64.0959999999965,-21.32999999999997,-13.409999999999982,1.27,Up
64.12799999999649,-21.32999999999997,-13.319999999999983,1.27,Up
64.15999999999649,-21.32999999999997,-13.229999999999983,1.27,Up
64.19199999999648,-21.32999999999997,-13.139999999999983,1.27,Up
64.22399999999648,-21.32999999999997,-13.049999999999983,1.27,Up
64.25599999999648,-21.32999999999997,-12.959999999999983,1.27,Up
64.28799999999647,-21.32999999999997,-12.869999999999983,1.27,Up
64.31999999999647,-21.32999999999997,-12.779999999999983,1.27,Up
64.35199999999647,-21.32999999999997,-12.689999999999984,1.27,Up
64.38399999999646,-21.32999999999997,-12.599999999999984,1.27,Up
64.41599999999646,-21.32999999999997,-12.509999999999984,1.27,Up
64.44799999999645,-21.32999999999997,-12.419999999999984,1.27,Up
64.47999999999645,-21.32999999999997,-12.329999999999984,1.27,Up
64.51199999999645,-21.32999999999997,-12.239999999999984,1.27,Up
64.54399999999644,-21.32999999999997,-12.149999999999984,1.27,Up
64.57599999999644,-21.32999999999997,-12.059999999999985,1.27,Up
64.60799999999644,-21.32999999999997,-11.969999999999985,1.27,Up
64.63999999999643,-21.32999999999997,-11.879999999999985,1.27,Up
64.67199999999643,-21.32999999999997,-11.789999999999985,1.27,Up
64.70399999999643,-21.32999999999997,-11.699999999999985,1.27,Up
64.73599999999642,-21.32999999999997,-11.609999999999985,1.27,Up
64.76799999999642,-21.32999999999997,-11.519999999999985,1.27,Up
64.79999999999642,-21.32999999999997,-11.429999999999986,1.27,Up
64.83199999999641,-21.32999999999997,-11.339999999999986,1.27,Up
64.86399999999641,-21.32999999999997,-11.249999999999986,1.27,Up
64.8959999999964,-21.32999999999997,-11.159999999999986,1.27,Up
64.9279999999964,-21.32999999999997,-11.069999999999986,1.27,Up
64.9599999999964,-21.32999999999997,-10.979999999999986,1.27,Up
64.9919999999964,-21.32999999999997,-10.889999999999986,1.27,Up
65.02399999999639,-21.32999999999997,-10.799999999999986,1.27,Up
65.05599999999639,-21.32999999999997,-10.709999999999987,1.27,Up
65.08799999999638,-21.32999999999997,-10.619999999999987,1.27,Up
65.11999999999638,-21.32999999999997,-10.529999999999987,1.27,Up
65.15199999999638,-21.32999999999997,-10.439999999999987,1.27,Up
65.18399999999637,-21.32999999999997,-10.349999999999987,1.27,Up
65.21599999999637,-21.32999999999997,-10.259999999999987,1.27,Up
65.24799999999637,-21.32999999999997,-10.169999999999987,1.27,Up
65.27999999999636,-21.32999999999997,-10.079999999999988,1.27,Up
65.31199999999636,-21.32999999999997,-9.989999999999988,1.27,Up
65.34399999999636,-21.32999999999997,-9.899999999999988,1.27,Up
65.37599999999635,-21.32999999999997,-9.809999999999988,1.27,Up
65.40799999999635,-21.32999999999997,-9.719999999999988,1.27,Up
65.43999999999635,-21.32999999999997,-9.629999999999988,1.27,Up
65.47199999999634,-21.32999999999997,-9.539999999999988,1.27,Up
65.50399999999634,-21.32999999999997,-9.449999999999989,1.27,Up
65.53599999999633,-21.32999999999997,-9.359999999999989,1.27,Up
65.56799999999633,-21.32999999999997,-9.269999999999989,1.27,Up
65.59999999999633,-21.32999999999997,-9.179999999999989,1.27,Up
65.63199999999632,-21.32999999999997,-9.08999999999999,1.27,Up
65.66399999999632,-21.32999999999997,-8.99999999999999,1.27,Up
65.69599999999632,-21.32999999999997,-8.90999999999999,1.27,Up
65.72799999999631,-21.32999999999997,-8.81999999999999,1.27,Up
65.75999999999631,-21.32999999999997,-8.72999999999999,1.27,Up
65.7919999999963,-21.32999999999997,-8.63999999999999,1.27,Up
65.8239999999963,-21.32999999999997,-8.54999999999999,1.27,Up
65.8559999999963,-21.32999999999997,-8.45999999999999,1.27,Up
65.8879999999963,-21.32999999999997,-8.36999999999999,1.27,Up
65.91999999999629,-21.32999999999997,-8.27999999999999,1.27,Up
65.95199999999629,-21.32999999999997,-8.18999999999999,1.27,Up
65.98399999999629,-21.32999999999997,-8.09999999999999,1.27,Up
66.01599999999628,-21.32999999999997,-8.009999999999991,1.27,Up
66.04799999999628,-21.32999999999997,-7.919999999999991,1.27,Up
66.07999999999628,-21.32999999999997,-7.829999999999991,1.27,Up
66.11199999999627,-21.32999999999997,-7.739999999999991,1.27,Up
66.14399999999627,-21.32999999999997,-7.6499999999999915,1.27,Up
66.17599999999626,-21.32999999999997,-7.559999999999992,1.27,Up
66.20799999999626,-21.32999999999997,-7.469999999999992,1.27,Up
66.23999999999626,-21.32999999999997,-7.379999999999992,1.27,Up
66.27199999999625,-21.32999999999997,-7.289999999999992,1.27,Up
66.30399999999625,-21.32999999999997,-7.199999999999992,1.27,Up
66.33599999999625,-21.32999999999997,-7.109999999999992,1.27,Up
66.36799999999624,-21.32999999999997,-7.0199999999999925,1.27,Up
66.39999999999624,-21.32999999999997,-6.929999999999993,1.27,Up
66.43199999999624,-21.32999999999997,-6.839999999999993,1.27,Up
66.46399999999623,-21.32999999999997,-6.749999999999993,1.27,Up
66.49599999999623,-21.32999999999997,-6.659999999999993,1.27,Up
66.52799999999623,-21.32999999999997,-6.569999999999993,1.27,Up
66.55999999999622,-21.32999999999997,-6.479999999999993,1.27,Up
66.59199999999622,-21.32999999999997,-6.3899999999999935,1.27,Up
66.62399999999622,-21.32999999999997,-6.299999999999994,1.27,Up
66.65599999999621,-21.32999999999997,-6.209999999999994,1.27,Up
66.68799999999621,-21.32999999999997,-6.119999999999994,1.27,Up
66.7199999999962,-21.32999999999997,-6.029999999999994,1.27,Up
66.7519999999962,-21.32999999999997,-5.939999999999994,1.27,Up
66.7839999999962,-21.32999999999997,-5.849999999999994,1.27,Up
66.8159999999962,-21.32999999999997,-5.7599999999999945,1.27,Up
66.84799999999619,-21.32999999999997,-5.669999999999995,1.27,Up
66.87999999999619,-21.32999999999997,-5.579999999999995,1.27,Up
66.91199999999618,-21.32999999999997,-5.489999999999995,1.27,Up
66.94399999999618,-21.32999999999997,-5.399999999999995,1.27,Up
66.97599999999618,-21.32999999999997,-5.309999999999995,1.27,Up
67.00799999999617,-21.32999999999997,-5.219999999999995,1.27,Up
67.03999999999617,-21.32999999999997,-5.1299999999999955,1.27,Up
67.07199999999617,-21.32999999999997,-5.039999999999996,1.27,Up
67.10399999999616,-21.32999999999997,-4.949999999999996,1.27,Up
67.13599999999616,-21.32999999999997,-4.859999999999996,1.27,Up
67.16799999999616,-21.32999999999997,-4.769999999999996,1.27,Up
67.19999999999615,-21.32999999999997,-4.679999999999996,1.27,Up
67.23199999999615,-21.32999999999997,-4.589999999999996,1.27,Up
67.26399999999614,-21.32999999999997,-4.4999999999999964,1.27,Up
67.29599999999614,-21.32999999999997,-4.409999999999997,1.27,Up
67.32799999999614,-21.32999999999997,-4.319999999999997,1.27,Up
67.35999999999613,-21.32999999999997,-4.229999999999997,1.27,Up
67.39199999999613,-21.32999999999997,-4.139999999999997,1.27,Up
67.42399999999613,-21.32999999999997,-4.049999999999997,1.27,Up
67.45599999999612,-21.32999999999997,-3.9599999999999973,1.27,Up
67.48799999999612,-21.32999999999997,-3.8699999999999974,1.27,Up
67.51999999999612,-21.32999999999997,-3.7799999999999976,1.27,Up
67.55199999999611,-21.32999999999997,-3.6899999999999977,1.27,Up
67.58399999999611,-21.32999999999997,-3.599999999999998,1.27,Up
67.6159999999961,-21.32999999999997,-3.509999999999998,1.27,Up
67.6479999999961,-21.32999999999997,-3.419999999999998,1.27,Up
67.6799999999961,-21.32999999999997,-3.3299999999999983,1.27,Up
67.7119999999961,-21.32999999999997,-3.2399999999999984,1.27,Up
67.74399999999609,-21.32999999999997,-3.1499999999999986,1.27,Up
67.77599999999609,-21.32999999999997,-3.0599999999999987,1.27,Up
67.80799999999608,-21.32999999999997,-2.969999999999999,1.27,Up
67.83999999999608,-21.32999999999997,-2.879999999999999,1.27,Up
67.87199999999608,-21.32999999999997,-2.789999999999999,1.27,Up
67.90399999999607,-21.32999999999997,-2.6999999999999993,1.27,Up
67.93599999999607,-21.32999999999997,-2.6099999999999994,1.27,Up
67.96799999999607,-21.32999999999997,-2.5199999999999996,1.27,Up
67.99999999999606,-21.32999999999997,-2.4299999999999997,1.27,Up
68.03199999999606,-21.32999999999997,-2.34,1.27,Up
68.06399999999606,-21.32999999999997,-2.25,1.27,Up
68.09599999999605,-21.32999999999997,-2.16,1.27,Up
68.12799999999605,-21.32999999999997,-2.0700000000000003,1.27,Up
68.15999999999605,-21.32999999999997,-1.9800000000000002,1.27,Up
68.19199999999604,-21.32999999999997,-1.8900000000000001,1.27,Up
68.22399999999604,-21.32999999999997,-1.8,1.27,Up
68.25599999999604,-21.32999999999997,-1.71,1.27,Up
68.28799999999603,-21.32999999999997,-1.6199999999999999,1.27,Up
68.31999999999603,-21.32999999999997,-1.5299999999999998,1.27,Up
68.35199999999602,-21.32999999999997,-1.4399999999999997,1.27,Up
68.38399999999602,-21.32999999999997,-1.3499999999999996,1.27,Up
68.41599999999602,-21.32999999999997,-1.2599999999999996,1.27,Up
68.44799999999601,-21.32999999999997,-1.1699999999999995,1.27,Up
68.47999999999601,-21.32999999999997,-1.0799999999999994,1.27,Up
68.51199999999601,-21.32999999999997,-0.9899999999999994,1.27,Up
68.543999999996,-21.32999999999997,-0.8999999999999995,1.27,Up
68.575999999996,-21.32999999999997,-0.8099999999999995,1.27,Up
68.607999999996,-21.32999999999997,-0.7199999999999995,1.27,Up
68.639999999996,-21.32999999999997,-0.6299999999999996,1.27,Up
68.67199999999599,-21.32999999999997,-0.5399999999999996,1.27,Up
68.70399999999599,-21.32999999999997,-0.4499999999999996,1.27,Up
68.73599999999598,-21.32999999999997,-0.35999999999999965,1.27,Up
68.76799999999598,-21.32999999999997,-0.2699999999999997,1.27,Up
68.79999999999598,-21.32999999999997,-0.1799999999999997,1.27,Up
68.83199999999597,-21.32999999999997,-0.08999999999999969,1.27,Up
68.86399999999597,-21.32999999999997,3.0531133177191805e-16,1.27,Up
68.89599999999596,-21.32999999999997,0.0900000000000003,1.27,Up
68.92799999999596,-21.32999999999997,0.1800000000000003,1.27,Up
68.95999999999596,-21.32999999999997,0.2700000000000003,1.27,Up
68.99199999999595,-21.32999999999997,0.3600000000000003,1.27,Up
69.02399999999595,-21.32999999999997,0.4500000000000003,1.27,Up
69.05599999999595,-21.32999999999997,0.5400000000000003,1.27,Up
69.08799999999594,-21.32999999999997,0.6300000000000002,1.27,Up
69.11999999999594,-21.32999999999997,0.7200000000000002,1.27,Up
69.15199999999594,-21.32999999999997,0.8100000000000002,1.27,Up
69.18399999999593,-21.32999999999997,0.9000000000000001,1.27,Up
69.21599999999593,-21.32999999999997,0.9900000000000001,1.27,Up
69.24799999999593,-21.32999999999997,1.08,1.27,Up
69.27999999999592,-21.32999999999997,1.1700000000000002,1.27,Up
69.31199999999592,-21.32999999999997,1.2600000000000002,1.27,Up
69.34399999999592,-21.32999999999997,1.3500000000000003,1.27,Up
69.37599999999591,-21.32999999999997,1.4400000000000004,1.27,Up
69.40799999999591,-21.32999999999997,1.5300000000000005,1.27,Up
69.4399999999959,-21.32999999999997,1.6200000000000006,1.27,Up
69.4719999999959,-21.32999999999997,1.7100000000000006,1.27,Up
69.5039999999959,-21.32999999999997,1.8000000000000007,1.27,Up
69.5359999999959,-21.32999999999997,1.8900000000000008,1.27,Up
69.56799999999589,-21.32999999999997,1.9800000000000009,1.27,Up
69.59999999999589,-21.32999999999997,2.0700000000000007,1.27,Up
69.63199999999588,-21.32999999999997,2.1600000000000006,1.27,Up
69.66399999999588,-21.32999999999997,2.2500000000000004,1.27,Up
69.69599999999588,-21.32999999999997,2.3400000000000003,1.27,Up
69.72799999999587,-21.32999999999997,2.43,1.27,Up
69.75999999999587,-21.32999999999997,2.52,1.27,Up
69.79199999999587,-21.32999999999997,2.61,1.27,Up
69.82399999999586,-21.32999999999997,2.6999999999999997,1.27,Up
69.85599999999586,-21.32999999999997,2.7899999999999996,1.27,Up
69.88799999999586,-21.32999999999997,2.8799999999999994,1.27,Up
69.91999999999585,-21.32999999999997,2.9699999999999993,1.27,Up
69.95199999999585,-21.32999999999997,3.059999999999999,1.27,Up
69.98399999999585,-21.32999999999997,3.149999999999999,1.27,Up
70.01599999999584,-21.32999999999997,3.239999999999999,1.27,Up
70.04799999999584,-21.32999999999997,3.3299999999999987,1.27,Up
70.07999999999583,-21.32999999999997,3.4199999999999986,1.27,Up
70.11199999999583,-21.32999999999997,3.5099999999999985,1.27,Up
70.14399999999583,-21.32999999999997,3.5999999999999983,1.27,Up
70.17599999999582,-21.32999999999997,3.689999999999998,1.27,Up
70.20799999999582,-21.32999999999997,3.779999999999998,1.27,Up
70.23999999999582,-21.32999999999997,3.869999999999998,1.27,Up
70.27199999999581,-21.32999999999997,3.9599999999999977,1.27,Up
70.30399999999581,-21.32999999999997,4.049999999999998,1.27,Up
70.3359999999958,-21.32999999999997,4.139999999999998,1.27,Up
70.3679999999958,-21.32999999999997,4.229999999999998,1.27,Up
70.3999999999958,-21.32999999999997,4.319999999999998,1.27,Up
70.4319999999958,-21.32999999999997,4.4099999999999975,1.27,Up
70.46399999999579,-21.32999999999997,4.499999999999997,1.27,Up
70.49599999999579,-21.32999999999997,4.589999999999997,1.27,Up
70.52799999999579,-21.32999999999997,4.679999999999997,1.27,Up
70.55999999999578,-21.32999999999997,4.769999999999997,1.27,Up
70.59199999999578,-21.32999999999997,4.859999999999997,1.27,Up
70.62399999999577,-21.32999999999997,4.949999999999997,1.27,Up
70.65599999999577,-21.32999999999997,5.0399999999999965,1.27,Up
70.68799999999577,-21.32999999999997,5.129999999999996,1.27,Up
70.71999999999576,-21.32999999999997,5.219999999999996,1.27,Up
70.75199999999576,-21.32999999999997,5.309999999999996,1.27,Up
70.78399999999576,-21.32999999999997,5.399999999999996,1.27,Up
70.81599999999575,-21.32999999999997,5.489999999999996,1.27,Up
70.84799999999575,-21.32999999999997,5.579999999999996,1.27,Up
70.87999999999575,-21.32999999999997,5.6699999999999955,1.27,Up
70.91199999999574,-21.32999999999997,5.759999999999995,1.27,Up
70.94399999999574,-21.32999999999997,5.849999999999995,1.27,Up
70.97599999999574,-21.32999999999997,5.939999999999995,1.27,Up
71.00799999999573,-21.32999999999997,6.029999999999995,1.27,Up
71.03999999999573,-21.32999999999997,6.119999999999995,1.27,Up
71.07199999999573,-21.32999999999997,6.209999999999995,1.27,Up
71.10399999999572,-21.32999999999997,6.2999999999999945,1.27,Up
71.13599999999572,-21.32999999999997,6.389999999999994,1.27,Up
71.16799999999571,-21.32999999999997,6.479999999999994,1.27,Up
71.19999999999571,-21.32999999999997,6.569999999999994,1.27,Up
71.23199999999571,-21.32999999999997,6.659999999999994,1.27,Up
71.2639999999957,-21.32999999999997,6.749999999999994,1.27,Up
71.2959999999957,-21.32999999999997,6.839999999999994,1.27,Up
71.3279999999957,-21.32999999999997,6.9299999999999935,1.27,Up
71.3599999999957,-21.32999999999997,7.019999999999993,1.27,Up
71.39199999999569,-21.32999999999997,7.109999999999993,1.27,Up
71.42399999999569,-21.32999999999997,7.199999999999993,1.27,Up
71.45599999999568,-21.32999999999997,7.289999999999993,1.27,Up
71.48799999999568,-21.32999999999997,7.379999999999993,1.27,Up
71.51999999999568,-21.32999999999997,7.469999999999993,1.27,Up
71.55199999999567,-21.32999999999997,7.5599999999999925,1.27,Up
71.58399999999567,-21.32999999999997,7.649999999999992,1.27,Up
71.61599999999567,-21.32999999999997,7.739999999999992,1.27,Up
71.64799999999566,-21.32999999999997,7.829999999999992,1.27,Up
71.67999999999566,-21.32999999999997,7.919999999999992,1.27,Up
71.71199999999565,-21.32999999999997,8.009999999999993,1.27,Up
71.74399999999565,-21.32999999999997,8.099999999999993,1.27,Up
71.77599999999565,-21.32999999999997,8.189999999999992,1.27,Up
71.80799999999564,-21.32999999999997,8.279999999999992,1.27,Up
71.83999999999564,-21.32999999999997,8.369999999999992,1.27,Up
71.87199999999564,-21.32999999999997,8.459999999999992,1.27,Up
71.90399999999563,-21.32999999999997,8.549999999999992,1.27,Up
71.93599999999563,-21.32999999999997,8.639999999999992,1.27,Up
71.96799999999563,-21.32999999999997,8.729999999999992,1.27,Up
71.99999999999562,-21.32999999999997,8.819999999999991,1.27,Up
72.03199999999562,-21.32999999999997,8.909999999999991,1.27,Up
72.06399999999562,-21.32999999999997,8.999999999999991,1.27,Up
72.09599999999561,-21.32999999999997,9.089999999999991,1.27,Up
72.12799999999561,-21.32999999999997,9.17999999999999,1.27,Up
72.1599999999956,-21.32999999999997,9.26999999999999,1.27,Up
72.1919999999956,-21.32999999999997,9.35999999999999,1.27,Up
72.2239999999956,-21.32999999999997,9.44999999999999,1.27,Up
72.2559999999956,-21.32999999999997,9.53999999999999,1.27,Up
72.28799999999559,-21.32999999999997,9.62999999999999,1.27,Up
72.31999999999559,-21.32999999999997,9.71999999999999,1.27,Up
72.35199999999558,-21.32999999999997,9.80999999999999,1.27,Up
72.38399999999558,-21.32999999999997,9.89999999999999,1.27,Up
72.41599999999558,-21.32999999999997,9.98999999999999,1.27,Up
72.44799999999557,-21.32999999999997,10.07999999999999,1.27,Up
72.47999999999557,-21.32999999999997,10.16999999999999,1.27,Up
72.51199999999557,-21.32999999999997,10.25999999999999,1.27,Up
72.54399999999556,-21.32999999999997,10.349999999999989,1.27,Up
72.57599999999556,-21.32999999999997,10.439999999999989,1.27,Up
72.60799999999556,-21.32999999999997,10.529999999999989,1.27,Up
72.63999999999555,-21.32999999999997,10.619999999999989,1.27,Up
72.67199999999555,-21.32999999999997,10.709999999999988,1.27,Up
72.70399999999555,-21.32999999999997,10.799999999999988,1.27,Up
72.73599999999554,-21.32999999999997,10.889999999999988,1.27,Up
72.76799999999554,-21.32999999999997,10.979999999999988,1.27,Up
72.79999999999553,-21.32999999999997,11.069999999999988,1.27,Up
72.83199999999553,-21.32999999999997,11.159999999999988,1.27,Up
72.86399999999553,-21.32999999999997,11.249999999999988,1.27,Up
72.89599999999552,-21.32999999999997,11.339999999999987,1.27,Up
72.92799999999552,-21.32999999999997,11.429999999999987,1.27,Up
72.95999999999552,-21.32999999999997,11.519999999999987,1.27,Up
72.99199999999551,-21.32999999999997,11.609999999999987,1.27,Up
73.02399999999551,-21.32999999999997,11.699999999999987,1.27,Up
73.0559999999955,-21.32999999999997,11.789999999999987,1.27,Up
73.0879999999955,-21.32999999999997,11.879999999999987,1.27,Up
73.1199999999955,-21.32999999999997,11.969999999999986,1.27,Up
73.1519999999955,-21.32999999999997,12.059999999999986,1.27,Up
73.18399999999549,-21.32999999999997,12.149999999999986,1.27,Up
73.21599999999549,-21.32999999999997,12.239999999999986,1.27,Up
73.24799999999549,-21.32999999999997,12.329999999999986,1.27,Up
73.27999999999548,-21.32999999999997,12.419999999999986,1.27,Up
73.31199999999548,-21.32999999999997,12.509999999999986,1.27,Up
73.34399999999548,-21.32999999999997,12.599999999999985,1.27,Up
73.37599999999547,-21.32999999999997,12.689999999999985,1.27,Up
73.40799999999547,-21.32999999999997,12.779999999999985,1.27,Up
73.43999999999546,-21.32999999999997,12.869999999999985,1.27,Up
73.47199999999546,-21.32999999999997,12.959999999999985,1.27,Up
73.50399999999546,-21.32999999999997,13.049999999999985,1.27,Up
